Sex	Income	Race	Age	Educ
1	27000	1	46	3
1	38979	1	50	3
2	2979	1	43	3
1	77563	1	38	6
2	6062	1	37	6
1	90000	1	42	6
2	29994	1	29	4
2	26008	1	35	3
2	15000	1	55	3
2	39720	1	33	4
2	27300	1	33	5
1	39000	1	54	3
1	31000	1	26	3
1	420231	1	48	6
1	28028	1	60	4
2	52028	1	54	5
1	70721	1	51	5
1	72750	1	53	6
2	57251	1	50	5
1	51300	1	49	4
1	71164	1	39	3
1	16375	1	37	3
2	5975	1	36	4
1	51000	1	42	4
1	19000	1	28	3
1	52000	1	25	4
1	100070	1	35	5
1	42184	1	58	4
2	22119	1	55	4
1	55040	1	59	4
2	89040	1	57	5
2	2000	1	52	3
1	10300	1	55	3
1	18145	1	45	4
2	6941	1	37	5
1	35000	1	56	4
1	75000	1	42	3
2	15000	1	33	4
1	50000	1	42	3
2	35000	1	33	4
1	159615	1	49	6
2	126308	1	48	5
2	76000	1	52	5
2	35538	1	42	4
1	55393	1	55	3
2	50337	1	62	4
2	54000	1	52	4
2	29050	1	58	4
1	49050	1	59	4
2	92076	1	48	5
1	25520	1	26	3
2	30625	1	27	3
1	91075	1	61	2
2	65199	1	53	6
2	86459	1	34	4
1	15300	1	34	4
1	70428	1	31	5
1	63000	1	33	4
2	23000	1	34	3
1	41003	1	56	5
2	46445	1	52	3
1	29050	1	46	3
1	51545	1	46	3
1	46150	1	62	5
2	40000	1	40	6
1	90000	1	45	3
1	60000	1	36	3
2	4000	1	35	3
2	24918	1	50	3
1	41308	1	45	3
1	47007	1	55	3
2	50002	1	50	5
2	32642	1	41	6
1	55082	1	58	5
1	30337	1	58	4
2	30000	1	56	3
1	66020	1	39	5
1	16000	1	43	3
1	13000	1	43	2
1	122000	1	42	3
1	45700	1	57	5
2	14025	1	58	4
2	17162	1	42	3
2	33000	1	60	4
1	38081	1	39	3
2	21921	1	36	3
1	40000	1	47	3
2	25000	1	40	3
2	3000	1	46	3
1	175000	1	51	4
2	8150	1	29	4
1	85250	1	34	3
1	24045	1	44	3
2	25000	1	41	3
2	118186	1	52	6
2	33505	1	42	3
1	35005	1	45	3
1	103000	1	60	3
2	27000	1	60	4
2	35000	1	37	3
1	77400	1	35	6
2	21302	1	36	6
1	39864	1	25	4
1	40000	1	25	3
1	4000	1	51	4
1	46368	1	58	3
2	49177	1	61	3
2	13008	1	25	3
1	81713	1	59	5
2	40992	1	53	3
1	79430	1	55	4
2	31030	1	55	3
2	50200	1	40	4
1	30202	1	42	4
1	32200	1	26	3
1	32000	1	25	3
1	44000	1	33	4
2	36000	1	41	5
1	190000	1	53	5
2	15337	1	45	4
2	26138	1	40	4
1	84138	1	45	4
1	50703	1	54	4
2	17489	1	53	3
2	43942	1	41	5
2	44058	1	44	4
2	28900	1	31	4
1	57007	1	33	3
2	60129	1	43	5
1	53129	1	44	3
2	20818	1	28	3
1	28491	1	35	2
2	15000	1	47	3
1	60000	1	50	3
2	4657	1	25	3
1	65766	1	37	4
2	32160	1	32	3
1	50000	1	45	3
2	619	1	36	3
1	1159	1	43	4
1	95000	1	31	4
2	3000	1	33	3
1	30000	1	54	3
2	26603	1	45	3
1	33050	1	43	3
2	32001	1	40	4
1	70200	1	53	5
1	30323	1	36	6
2	118162	1	38	6
2	18085	1	44	4
1	79835	1	49	3
1	80200	1	33	6
2	15000	1	54	3
1	44559	1	47	3
1	38520	1	32	4
2	26740	1	32	3
1	23740	1	34	3
2	45030	1	52	3
1	38000	1	47	3
2	22000	1	47	3
1	66008	1	30	6
2	55008	1	29	5
2	7857	1	37	3
1	49822	1	39	3
1	40000	1	35	3
1	59950	1	33	4
2	6600	1	32	3
2	25199	1	29	4
2	19790	1	35	4
1	39000	1	37	4
1	44005	1	30	5
2	39005	1	30	5
2	22972	1	40	3
1	24016	1	38	3
2	28016	1	35	3
2	46404	1	40	5
1	46414	1	38	4
2	19000	1	41	3
1	62000	1	44	5
2	37500	1	38	4
1	48001	1	48	3
2	22001	1	40	3
1	45400	1	61	3
2	13271	1	60	3
2	64935	1	50	5
1	54935	1	52	4
2	9400	1	53	4
2	50058	1	28	4
1	24500	1	52	2
2	16000	1	53	2
1	26000	1	47	3
2	16500	1	46	3
1	65000	1	49	5
1	80000	1	29	5
2	60000	1	29	6
1	60250	1	53	3
2	30160	1	45	4
1	53319	1	57	3
2	7529	1	53	4
1	20480	1	45	3
2	10000	1	46	4
2	96750	1	58	5
1	56750	1	59	4
1	30045	4	44	3
2	6049	4	46	3
1	50000	1	25	3
1	40169	1	50	4
2	30042	1	50	5
2	24000	1	48	4
1	30000	1	51	3
1	25005	1	45	3
1	73883	1	52	4
2	59591	1	48	6
2	55460	1	54	3
1	30348	1	51	3
2	33000	1	50	4
1	39000	1	39	3
2	22236	1	38	3
1	65000	1	37	4
2	1258	1	50	3
1	30000	1	50	3
2	26700	1	55	6
1	60250	1	52	3
2	47760	1	41	5
1	52000	1	61	3
2	17000	1	34	4
1	81010	1	37	3
1	56010	1	33	4
2	17010	1	34	4
2	41100	1	58	6
2	17770	1	43	5
1	74250	1	38	5
2	35002	1	45	4
1	44461	1	45	3
2	2000	1	63	4
1	45000	1	60	4
2	28000	1	58	3
1	59406	1	47	6
2	30806	1	46	5
2	40100	1	52	6
1	40100	1	54	3
1	17320	1	50	2
2	80095	1	31	3
1	60095	1	36	3
1	53123	1	59	3
2	12000	1	58	4
1	81153	1	42	5
2	18000	1	32	3
2	24500	1	37	3
2	21000	1	37	2
2	43000	1	60	3
1	48153	4	30	6
2	40214	1	27	6
1	92320	1	53	6
2	41320	1	51	6
2	31000	1	61	4
1	83029	1	37	3
2	62883	1	36	4
2	15000	1	42	2
1	20000	1	47	3
2	50000	1	43	3
1	18000	1	53	5
1	50000	1	55	3
2	0	1	33	5
1	45000	1	32	5
2	36000	1	48	4
1	150000	1	47	3
2	5000	1	48	5
2	2000	1	34	4
2	40010	1	43	4
1	41010	1	44	3
1	8050	1	45	5
2	60150	1	41	6
1	50025	1	57	3
2	20025	1	50	3
2	39650	1	34	5
1	95200	1	35	5
2	10642	1	60	3
2	50017	1	53	3
1	30000	1	58	1
1	48050	1	50	4
2	40253	1	45	4
1	50000	1	28	3
2	200	1	42	4
1	39500	1	27	5
2	34200	1	27	5
1	32421	1	61	3
2	20421	1	58	3
1	24000	1	62	3
2	6002	1	49	3
1	43005	1	52	3
2	22266	1	49	5
2	18100	1	49	3
1	15555	1	49	3
2	61500	1	48	3
2	24000	1	47	3
1	56200	1	30	5
1	116450	1	48	5
2	9876	1	44	3
2	12575	1	39	3
1	419979	1	47	5
1	65404	1	44	4
2	58404	1	44	3
2	98327	1	49	5
1	46800	1	49	3
2	29120	1	47	3
1	29988	1	60	3
1	14000	1	61	4
2	42000	1	52	6
1	25000	1	60	5
2	45000	1	57	3
1	38000	1	43	2
1	100123	1	57	5
2	32837	1	53	5
2	26500	1	47	3
1	78000	1	50	3
1	65766	1	37	5
2	59000	1	61	6
2	101000	1	33	5
1	55000	1	51	5
2	5004	1	37	5
1	40504	1	38	6
2	45323	1	35	6
1	75000	1	34	6
1	422594	1	56	6
2	21070	1	37	6
1	13000	1	38	6
1	110000	1	33	6
1	86000	1	59	5
2	0	1	53	5
1	112864	1	58	4
2	6000	1	52	3
1	54162	1	48	3
1	146100	1	44	6
2	114500	1	37	5
2	37212	1	51	5
1	116012	1	59	4
2	32000	1	49	5
1	75000	1	51	5
1	160000	1	48	5
2	12500	1	43	4
2	82000	1	53	4
1	50000	1	54	3
1	31200	1	25	3
2	73000	1	53	3
1	80000	1	57	4
1	59144	1	30	4
2	28200	1	63	4
1	116800	1	57	4
2	38000	1	47	4
1	95000	1	33	4
1	80283	1	43	5
2	50283	1	41	5
1	91000	1	35	6
2	74000	1	32	4
2	26000	1	45	5
1	48000	1	45	4
2	70416	1	58	6
2	50865	1	59	6
2	57122	1	54	6
2	30323	1	48	5
1	80000	1	52	5
2	22036	1	40	3
1	33200	1	53	4
1	28300	1	49	5
2	26000	1	35	3
1	26000	1	38	3
1	666	1	44	1
2	37000	1	42	4
1	38000	1	31	2
1	45000	1	53	3
1	44000	1	50	5
1	80175	1	42	6
2	122175	1	49	5
2	13000	1	46	4
1	0	1	63	4
2	30000	1	58	4
1	80000	1	36	5
1	90000	1	48	5
2	2500	1	47	4
2	7700	1	38	3
1	88000	1	45	3
1	65000	1	64	3
2	9000	1	61	3
1	6500	1	25	4
2	17021	1	36	5
1	74000	1	42	3
1	25160	1	51	4
2	50000	1	55	3
1	50000	1	44	2
2	10000	1	35	3
2	68370	1	61	3
1	164538	1	47	6
2	14925	1	48	4
1	170050	1	45	5
2	20898	1	30	4
1	40000	1	33	3
1	70843	1	52	3
2	70843	1	48	4
2	39415	1	61	3
2	30000	1	41	3
1	145500	1	42	5
2	65500	1	33	5
1	165637	1	62	5
2	36073	1	37	6
1	82074	1	37	6
2	107070	1	44	6
1	15010	1	41	5
1	55762	1	35	5
2	40162	1	31	5
2	111456	1	41	5
1	57900	1	45	5
1	30891	1	47	4
2	31437	1	59	3
1	41144	1	27	4
2	38000	1	27	5
1	35000	1	52	5
2	33000	1	43	3
2	27260	1	30	5
2	34602	1	63	4
2	12200	1	30	5
2	46500	1	48	3
1	63000	1	51	5
2	7773	1	54	4
2	84101	1	33	5
1	65951	1	31	5
2	56724	1	47	5
1	40000	1	55	5
2	30000	1	46	4
1	50000	1	52	5
2	30000	1	57	4
2	110025	1	29	5
1	90025	1	30	5
2	80125	1	48	5
1	120125	1	49	5
2	45000	1	49	6
2	40000	1	56	3
1	38000	1	26	4
2	28001	1	25	5
2	4200	1	38	4
2	40308	1	32	3
1	18000	2	29	2
2	25000	1	25	4
1	70338	1	59	6
2	41587	1	51	5
1	666	1	42	3
1	50000	1	33	3
2	40000	1	29	4
1	110262	1	37	6
1	150000	1	37	6
2	0	1	35	6
1	150000	1	36	6
2	125000	1	53	6
2	15000	1	40	4
1	65100	1	45	4
1	40001	1	48	4
1	45000	1	50	3
1	153200	1	40	5
2	26452	1	36	5
2	32700	1	45	5
1	112700	1	51	5
1	220381	1	63	6
1	42072	1	45	3
2	45323	1	49	6
1	40323	1	52	5
1	86100	1	51	5
2	63100	1	51	4
1	37400	1	53	3
2	37674	1	52	3
1	20000	1	42	2
2	40000	1	44	2
1	53000	1	34	4
2	39354	4	37	4
1	61000	1	29	6
1	50000	1	51	3
1	48649	1	50	6
2	46042	1	51	4
1	47500	1	56	3
2	49500	1	50	4
1	36000	1	60	1
2	75500	1	60	4
2	23042	1	26	4
1	100000	1	29	5
1	472588	1	61	5
1	70577	1	27	5
1	33000	1	35	3
2	40000	1	31	3
2	20000	1	39	3
2	106300	1	53	4
1	107565	1	54	5
2	58000	1	43	3
1	141000	1	51	3
1	50000	1	46	4
2	50000	1	43	3
1	60010	1	36	6
1	40010	1	41	5
2	30000	1	45	5
1	70384	1	61	5
2	20000	1	40	5
1	150000	1	43	6
1	75000	1	62	5
1	19600	1	28	3
2	29500	1	33	4
1	39000	1	35	5
2	41600	1	56	4
1	61000	1	58	5
2	75000	1	27	5
1	121823	1	49	6
2	45024	1	51	5
1	64000	1	44	6
2	25000	1	37	4
1	420292	1	45	6
2	16496	1	42	5
1	151208	1	47	3
1	61000	1	34	4
2	63070	1	33	5
1	30535	1	46	4
2	27076	1	47	4
2	60045	1	30	6
1	80045	1	35	6
1	40000	1	37	3
2	50000	1	39	3
1	37186	1	50	4
2	32151	1	43	4
1	11000	1	50	3
2	108661	1	48	4
1	52851	1	56	4
2	108667	1	48	4
1	60081	1	56	3
2	39000	1	51	4
1	65000	1	44	4
2	42543	1	30	6
1	54494	1	31	3
2	83230	1	43	5
1	60050	1	41	3
2	110383	1	56	4
1	30000	1	47	4
2	20002	1	41	4
1	18200	1	59	4
2	35600	1	51	4
2	57000	1	47	4
1	61131	1	36	3
2	60000	1	49	5
2	50000	1	55	4
2	55305	1	61	4
2	23998	1	55	6
1	20000	1	56	4
2	13528	1	38	6
1	74498	1	39	5
1	65337	1	56	4
2	35000	1	53	4
1	40000	1	25	3
2	38000	1	28	4
2	40400	1	38	5
2	26000	1	61	5
1	92619	1	56	6
2	82500	1	44	5
1	7242	1	51	3
2	60000	1	36	4
2	1345	1	53	5
1	41695	1	57	5
2	62959	1	37	4
1	85000	1	45	4
2	15000	1	44	4
1	67600	1	54	4
2	39000	1	53	4
2	0	1	25	4
1	42000	1	51	5
2	29084	1	56	4
2	72000	1	33	6
1	55000	1	35	5
1	54000	1	35	3
2	12000	1	26	3
1	50000	1	25	4
1	49502	1	39	4
2	55000	1	39	5
2	14160	1	61	4
1	48000	1	49	4
2	20000	1	50	3
1	40000	1	52	4
2	30000	1	25	4
1	41600	1	62	2
2	49400	1	38	4
2	8000	1	53	5
1	58002	1	51	5
1	65000	1	49	4
2	38000	1	49	5
2	22000	1	45	4
1	140010	1	58	6
1	126000	1	41	5
2	377022	1	42	5
1	231226	1	52	3
1	45000	1	48	4
2	47000	1	42	3
1	127619	1	45	3
2	49500	1	48	3
2	29000	1	33	4
1	77000	1	34	3
1	35002	1	44	4
2	44950	1	56	6
1	21000	1	26	6
2	28000	1	39	3
1	53000	1	37	3
1	30050	1	38	4
2	64050	1	36	5
1	70000	1	37	3
2	60000	1	54	4
2	85010	1	45	5
1	60010	1	48	4
1	60000	1	54	4
2	12960	1	55	4
1	62410	1	57	4
1	34000	1	26	3
2	52180	1	54	6
2	90010	1	54	6
1	55000	1	56	4
2	28760	2	59	6
2	53001	1	25	4
1	75002	1	31	3
2	152000	1	40	5
2	102000	1	41	5
2	25000	1	50	3
1	27300	1	54	3
1	26402	1	25	2
1	69200	1	27	4
2	10000	1	45	4
1	69100	1	45	4
1	31240	1	25	3
2	8000	1	25	3
2	25000	1	30	4
1	50000	1	29	3
2	53075	1	46	5
1	100000	1	45	5
1	40000	1	33	3
2	14000	1	33	3
2	32648	4	34	4
2	51012	4	58	4
2	35000	1	40	2
1	37081	1	42	4
1	88000	1	45	3
2	40808	1	43	3
1	65010	1	42	4
2	19045	1	39	5
1	70045	1	38	5
1	54516	1	37	4
1	0	1	37	2
1	32000	1	40	3
2	14000	1	40	4
2	39065	1	35	4
1	60050	1	38	3
1	40000	1	41	3
2	60000	1	42	5
2	8030	1	43	3
1	50000	1	44	3
1	71032	1	41	4
2	38600	1	34	4
2	32300	1	42	3
1	125300	1	43	3
1	50020	1	38	6
2	63020	1	42	6
1	75000	1	50	3
2	37000	1	37	3
1	91081	1	39	5
2	73516	1	47	4
2	34859	1	56	5
1	62859	1	59	5
1	77075	1	51	3
2	16925	1	52	3
2	23081	1	36	3
1	73081	1	40	2
1	11000	1	45	3
2	20000	1	39	3
2	5501	1	33	5
1	35008	1	40	4
2	20700	1	32	4
1	50000	1	45	4
2	7900	1	34	5
1	56300	1	36	4
1	125010	1	32	5
1	65018	1	39	5
2	25160	1	40	4
1	63600	1	60	6
1	60000	1	42	3
2	12000	1	40	4
1	78125	1	58	3
2	38125	1	53	3
1	45000	1	35	4
1	34502	4	60	5
2	18002	4	59	5
2	15105	4	27	4
1	100002	1	53	5
2	50000	1	41	5
1	100000	1	57	5
1	59500	1	40	3
1	60250	1	33	3
1	30000	1	31	4
2	8600	1	33	5
1	44625	1	49	5
2	16525	1	46	5
1	68075	1	44	5
2	15000	1	40	5
1	89008	1	43	4
2	69280	1	38	4
1	71000	1	52	3
2	6001	1	48	5
1	160250	1	46	5
2	17250	1	44	6
1	32000	1	42	4
2	50162	1	42	4
2	13051	1	53	4
1	60084	1	55	5
2	79000	1	49	6
1	93310	1	43	4
1	20000	1	28	3
1	90000	1	36	6
2	2305	1	40	4
1	65025	1	42	4
1	69663	1	47	3
2	34500	1	45	3
2	40000	1	47	4
1	30000	1	50	3
1	40000	1	58	3
2	42000	1	44	3
2	28140	1	44	4
1	75026	1	48	3
2	30000	1	37	4
2	86575	1	44	5
1	44050	1	48	3
1	62010	1	46	3
2	14350	1	52	5
2	124819	1	46	3
1	60048	1	41	3
2	40048	1	44	4
2	13021	1	40	3
1	15021	1	40	3
2	60000	1	38	5
1	75000	1	39	5
1	85000	1	38	4
2	72000	2	41	4
1	39182	1	58	4
2	14000	1	58	4
1	58144	1	44	3
2	44000	1	36	4
1	42000	1	38	5
1	103605	1	37	5
2	24606	1	38	5
2	48000	1	28	5
1	55000	1	30	5
1	130200	1	37	5
2	20000	1	36	3
1	68012	1	40	3
2	16012	1	40	5
2	31138	1	44	3
2	73442	1	38	4
2	60000	1	43	4
1	75000	1	44	4
1	95126	1	34	6
1	50017	1	59	6
1	5000	1	50	4
2	18000	1	50	4
2	40035	1	25	5
1	120100	1	33	5
1	54750	1	49	3
2	26750	1	49	5
2	17620	1	43	5
1	135020	1	44	5
2	35400	1	53	4
2	62445	1	54	6
1	103393	1	54	5
1	40000	1	52	3
2	40169	1	50	2
2	75002	1	41	6
1	60000	1	38	4
1	102010	1	39	5
2	5000	1	40	5
2	9000	1	44	3
1	130000	1	48	3
1	39475	1	28	5
2	101677	1	49	3
1	49235	1	41	1
1	48002	2	58	4
1	22000	1	29	5
1	0	1	42	4
2	75000	1	39	5
2	48200	1	42	4
1	15000	1	44	3
2	22000	1	45	3
1	17000	1	47	3
2	93000	1	49	5
1	89000	1	38	6
2	45010	1	31	5
1	94162	1	39	2
2	50017	1	61	4
1	36017	1	61	4
2	22000	1	30	5
1	40000	1	29	5
1	144619	1	63	4
2	31472	1	64	3
1	61032	1	50	3
1	77100	1	33	5
2	36100	1	30	6
1	81520	1	45	6
2	126820	1	42	4
2	20000	1	28	5
1	72450	1	32	5
1	40000	1	40	6
1	35000	1	34	6
1	26875	1	34	4
2	12300	1	34	3
2	40700	1	62	5
2	62627	1	37	6
2	23226	1	64	3
2	21351	1	29	4
2	56403	1	57	3
1	26000	1	43	4
1	160000	1	57	4
1	36000	2	28	4
2	60000	1	39	4
1	64323	1	41	5
2	20583	1	45	5
1	20000	1	40	2
1	148101	1	36	5
1	68010	1	45	4
2	29010	1	47	4
2	60700	1	44	6
1	55174	1	50	5
2	3000	1	49	5
1	24000	1	40	3
1	60050	1	46	4
2	20000	1	40	3
1	14000	1	41	3
1	62543	1	54	4
2	32078	1	55	3
2	41000	1	38	4
1	40000	1	45	5
1	35500	1	60	4
2	7500	1	59	2
1	128270	1	58	3
1	5000	1	43	3
1	18000	1	42	2
1	26500	1	32	3
2	82383	1	57	5
1	109389	1	39	4
2	73040	4	40	6
1	58502	1	37	4
2	19502	1	35	5
1	47000	1	36	3
2	17200	1	36	3
1	40449	1	45	6
2	24000	1	40	5
2	15000	1	30	3
2	22000	1	54	3
2	16500	1	30	3
2	13000	1	25	4
1	110162	1	43	4
1	23600	1	48	4
1	18720	1	41	3
1	30000	1	54	3
2	48100	1	45	4
1	49100	1	50	3
2	70075	1	32	6
1	100000	1	33	6
1	30256	1	59	3
2	65020	1	59	4
1	30000	1	26	3
1	30215	1	26	3
2	36100	1	48	5
1	125100	1	41	6
2	90088	1	59	6
2	42058	1	63	4
2	47000	1	33	5
1	108729	1	56	6
2	84951	1	46	5
1	30040	1	43	4
2	44000	1	40	4
2	59539	1	58	3
2	25960	1	26	4
1	22860	1	42	4
1	26200	1	27	4
2	25200	1	28	5
1	80000	1	58	6
1	45261	1	53	5
2	18417	1	41	3
2	27000	1	44	5
2	25000	1	54	3
2	31000	1	41	4
1	40040	1	60	4
2	15000	1	39	2
1	76000	1	57	4
1	46100	1	49	6
2	30100	1	52	3
2	70499	1	39	4
1	45000	1	52	4
2	100288	1	35	5
1	900	1	58	3
2	40000	1	63	4
2	30800	1	49	4
2	37030	1	47	4
1	168000	1	53	6
2	63000	1	52	6
1	103028	1	28	6
1	15487	1	58	3
2	18000	1	37	5
1	75300	1	38	5
1	30261	1	53	4
2	16011	1	49	3
1	83151	1	39	4
2	71151	1	39	4
1	98412	1	43	5
2	-1588	1	42	5
1	20000	1	29	3
1	70907	1	53	5
2	3704	1	53	3
2	15005	1	31	4
2	54523	1	40	6
1	58489	1	52	3
2	71316	2	64	6
2	20363	2	44	5
2	24000	1	57	3
1	87152	1	56	4
1	50013	1	39	4
1	78030	1	31	5
2	1130	1	33	5
1	30001	1	34	4
2	30001	1	35	4
1	16301	1	48	4
2	62800	1	50	6
1	50175	1	39	5
2	47100	1	39	6
1	65000	1	38	4
1	75000	1	34	6
1	130000	1	41	6
2	51420	1	31	6
1	60662	1	33	5
1	63075	1	48	5
2	16230	1	45	5
2	10305	1	32	6
1	66005	1	33	5
1	64050	1	36	5
2	1850	1	40	4
1	216043	1	63	5
2	35109	1	49	5
1	50302	1	50	4
2	13000	1	50	4
2	12000	1	40	5
1	162404	1	40	5
2	40050	1	37	5
1	75050	1	41	4
1	205228	1	57	5
1	52200	1	31	4
2	26000	1	28	3
2	48865	1	56	6
1	95081	1	37	4
2	12415	1	37	3
2	20000	1	44	3
2	56800	1	52	5
1	130000	1	44	2
1	70002	1	33	4
2	18502	1	32	3
1	42100	1	35	5
2	34053	1	39	6
2	42169	1	60	4
1	108949	1	57	5
2	32808	1	38	3
1	44808	1	39	3
1	36000	1	32	2
1	90808	2	36	5
2	5908	1	35	6
1	87066	1	39	3
2	38835	1	39	3
2	34102	1	48	4
2	7515	1	36	4
1	50105	1	38	4
1	75000	1	42	4
1	27010	1	32	5
2	83577	1	52	3
2	6000	1	41	5
1	87932	1	44	5
2	25000	1	53	4
1	26000	1	58	3
1	102500	1	38	6
2	77500	1	42	6
1	242175	1	57	6
2	45852	1	53	6
1	178000	1	60	6
2	61000	1	58	6
1	37000	1	26	2
2	45000	1	38	3
1	43160	1	26	5
2	35000	1	51	5
1	40000	1	53	5
1	36400	1	46	2
2	10300	1	43	4
1	24569	1	39	5
1	54000	1	43	3
2	22000	1	45	3
2	49000	1	32	4
1	48805	1	29	3
2	9156	1	36	4
1	110011	1	43	4
2	84675	1	49	4
1	69075	1	50	3
1	70000	1	43	3
2	800	1	38	4
1	22032	1	45	3
2	18032	1	39	4
2	68900	1	40	5
1	67360	1	27	3
2	27350	1	28	3
2	40000	1	53	5
1	71102	1	47	6
2	2700	1	50	6
1	103800	1	50	5
1	180000	1	55	6
2	44000	1	46	4
1	28002	1	26	3
1	17147	1	32	5
1	49000	2	46	4
1	4000	1	30	4
2	66646	1	41	5
1	39936	1	45	4
1	44800	1	27	5
2	29000	1	26	4
1	80020	1	47	4
2	91230	1	47	4
1	31616	1	50	3
2	39851	1	41	3
1	65050	1	59	6
2	34337	1	58	6
2	55000	1	55	6
2	75030	1	33	5
1	78130	1	39	5
2	49000	1	61	5
1	205000	1	60	5
2	17426	1	47	5
1	86348	1	47	6
2	12054	1	50	2
2	45000	1	36	5
1	27500	1	37	5
1	35000	1	53	3
1	66032	1	41	6
1	62018	1	57	5
2	17008	1	53	3
1	47000	1	37	3
2	70000	1	36	3
2	34000	1	37	5
1	52000	1	45	3
1	102904	1	45	4
2	10000	1	44	4
1	51670	1	55	6
1	142000	1	34	4
1	85000	1	38	5
2	129950	1	48	4
1	72030	1	36	5
2	32020	1	31	4
2	88188	1	48	5
2	34225	1	27	5
2	3680	1	25	5
2	36000	4	27	5
2	50010	1	48	6
1	50010	1	61	6
1	40005	1	41	3
1	50005	1	54	4
2	30000	1	33	3
1	65000	1	39	2
2	62500	1	39	4
1	32060	1	50	2
2	50000	1	46	5
1	75500	1	45	4
1	58000	1	32	5
1	23000	1	25	4
2	33000	1	27	4
2	36103	1	43	4
2	36200	1	36	3
2	80340	1	61	6
2	45000	1	39	4
1	30000	1	25	3
1	600	1	27	2
2	108015	1	54	6
1	55000	1	59	4
2	78200	1	58	4
2	75050	1	47	3
1	22050	1	53	5
2	3020	1	29	2
2	62400	1	57	5
1	29800	1	25	5
1	86965	1	39	5
2	53165	1	56	5
1	8044	1	26	4
1	62140	1	54	5
2	54140	1	54	3
1	55800	1	47	3
2	29000	1	38	4
2	35002	1	46	5
2	22538	1	62	4
2	13700	1	29	4
1	30000	1	28	3
2	48249	1	52	4
1	37171	1	53	3
2	45000	1	62	4
1	40000	1	25	3
2	22403	1	27	3
1	40144	1	25	3
1	216000	1	47	5
1	7133	2	25	3
1	84064	1	39	6
1	52030	1	61	4
2	60000	1	52	2
1	25000	1	46	3
2	30000	1	47	3
2	14000	1	48	3
1	11269	1	46	4
2	49581	1	40	5
1	42000	1	38	3
2	50000	1	48	4
1	45000	1	53	3
2	55000	1	35	4
1	32000	1	38	4
1	98000	1	25	6
2	5000	1	31	6
2	4000	1	34	6
1	35000	1	36	6
1	80632	1	56	5
2	46002	1	28	4
1	183029	1	29	6
1	21300	1	58	6
2	10050	1	52	5
2	31833	1	36	5
1	97000	1	36	3
2	70467	1	32	6
1	47000	1	56	5
2	46100	1	55	5
1	32760	1	46	4
2	35032	1	39	5
1	203500	1	47	4
2	31602	1	42	3
1	30020	1	30	4
2	23000	1	26	3
2	48000	1	53	5
2	125081	1	36	3
1	117000	1	39	3
1	4579	1	60	5
2	99070	1	50	5
1	50050	1	39	2
2	30032	1	44	2
1	70081	1	38	4
2	55956	1	36	4
2	19002	1	27	4
1	29001	1	29	3
2	27750	1	37	5
1	23000	1	37	4
2	45000	1	46	4
1	130000	1	41	5
1	76492	1	47	6
2	47000	1	48	6
1	97040	1	41	5
2	59688	1	40	5
1	46715	1	38	5
2	39715	1	37	5
1	56680	1	35	3
2	31402	1	33	4
2	14070	1	49	4
2	28897	1	49	4
1	150048	1	39	6
2	40035	1	61	6
1	44715	1	38	4
2	26144	1	25	4
1	49505	1	40	3
2	50144	1	41	4
1	70288	1	53	3
1	28423	1	47	4
2	24615	1	45	4
1	70600	1	59	5
2	50200	1	51	5
2	56665	1	47	6
1	87665	1	42	6
2	6500	1	47	4
2	25002	1	30	5
2	48060	1	50	5
1	62060	1	51	2
2	381943	1	47	5
1	34030	1	30	3
2	8017	1	27	3
2	15068	4	44	6
1	70000	1	43	3
2	18293	1	32	1
2	47000	1	43	4
1	55000	1	37	3
1	30325	1	36	4
2	36000	1	40	3
1	24000	1	44	3
1	23800	1	50	4
1	62480	1	36	4
2	12000	1	28	4
1	65000	1	39	4
1	40019	1	41	3
1	42510	1	25	5
2	6600	1	27	5
1	101008	1	50	5
2	66008	1	50	5
2	7256	1	31	5
1	102750	1	49	5
1	25860	1	35	3
2	25121	1	34	3
1	17874	1	47	4
2	56865	1	45	4
2	67226	1	35	5
2	10860	1	38	4
1	100260	1	38	5
2	21980	1	47	3
1	24140	1	53	4
1	24000	1	49	2
1	40000	1	55	4
2	10800	1	56	5
1	37000	1	53	5
2	85000	1	53	6
1	11001	1	64	4
1	9625	1	57	3
2	24000	1	50	3
1	35100	1	53	3
2	57083	1	32	5
1	62985	1	42	3
2	65485	1	40	5
1	80000	1	64	4
1	30000	1	44	3
1	39052	1	57	4
2	25000	1	56	4
1	86888	1	39	5
2	48000	1	39	3
1	17000	1	42	2
1	50000	1	35	6
2	25100	1	31	6
1	34660	1	27	3
2	39330	1	31	3
2	20024	1	36	5
1	35000	1	43	3
1	36000	1	53	3
1	40000	1	52	3
1	49800	1	37	3
2	23800	1	42	5
2	20000	1	60	3
1	69766	1	40	6
1	90100	1	47	3
1	21000	1	51	2
1	9500	1	59	4
2	46326	1	36	4
1	10400	1	49	3
1	22000	1	42	4
2	20000	1	50	3
2	6125	1	33	4
1	150001	1	36	3
1	45000	1	64	5
2	4047	1	59	5
1	47674	1	64	4
2	89473	1	36	4
1	23090	1	39	3
1	163029	1	52	5
2	40000	1	47	3
1	141039	1	47	5
1	41000	1	33	4
1	18000	1	57	2
2	20000	1	56	3
1	33075	1	56	6
2	24075	1	59	6
2	27000	1	56	6
1	48528	1	61	6
1	17425	1	53	5
1	52000	1	48	5
2	27000	1	48	3
2	30028	1	49	6
1	3261	1	56	5
2	11579	1	51	6
